,rating,agent_type,misinformation_type,rebuttal_type,rating_score
34538,not helpful,pro_misinformation,Appeal to Emotion,Positive Effects of a Different Perspective from y 1,0
34539,not helpful,pro_misinformation,Appeal to Emotion,Positive Effects of a Different Perspective from y 2,0
34540,not helpful,pro_misinformation,Ad Hominem,Mitigation,0
34541,somewhat helpful,pro_misinformation,Ad Hominem,Alternative,1
34542,somewhat helpful,pro_misinformation,Ad Hominem,No Evidence,1
34543,not helpful,pro_misinformation,Ad Hominem,Another True Cause,0
34544,somewhat helpful,pro_misinformation,Ad Hominem,Missing Mechanism 1,1
34545,somewhat helpful,pro_misinformation,Ad Hominem,Missing Mechanism 2,1
34546,somewhat helpful,pro_misinformation,Ad Hominem,No Need to Address,1
34547,somewhat helpful,pro_misinformation,Ad Hominem,Negative Effect due to y,1
34548,somewhat helpful,pro_misinformation,Ad Hominem,Positive Effects of a Different Perspective from y 1,1
34549,somewhat helpful,pro_misinformation,Ad Hominem,Positive Effects of a Different Perspective from y 2,1
34550,somewhat helpful,pro_misinformation,Fallacy of Extension,Mitigation,1
34551,not helpful,pro_misinformation,Fallacy of Extension,Alternative,0
34552,helpful,pro_misinformation,Fallacy of Extension,No Evidence,2
34553,not helpful,pro_misinformation,Fallacy of Extension,Another True Cause,0
34554,somewhat helpful,pro_misinformation,Fallacy of Extension,Missing Mechanism 1,1
34555,somewhat helpful,pro_misinformation,Fallacy of Extension,Missing Mechanism 2,1
34556,helpful,pro_misinformation,Fallacy of Extension,No Need to Address,2
34557,not helpful,pro_misinformation,Fallacy of Extension,Negative Effect due to y,0
34558,somewhat helpful,pro_misinformation,Fallacy of Extension,Positive Effects of a Different Perspective from y 1,1
34559,somewhat helpful,pro_misinformation,Fallacy of Extension,Positive Effects of a Different Perspective from y 2,1
34560,somewhat helpful,pro_misinformation,Fallacy of Credibility,Mitigation,1
34561,somewhat helpful,pro_misinformation,Fallacy of Credibility,Alternative,1
34562,helpful,pro_misinformation,Fallacy of Credibility,No Evidence,2
34563,somewhat helpful,pro_misinformation,Fallacy of Credibility,Another True Cause,1
34564,somewhat helpful,pro_misinformation,Fallacy of Credibility,Missing Mechanism 1,1
34565,not helpful,pro_misinformation,Fallacy of Credibility,Missing Mechanism 2,0
34566,helpful,pro_misinformation,Fallacy of Credibility,No Need to Address,2
34567,helpful,pro_misinformation,Fallacy of Credibility,Negative Effect due to y,2
34568,not helpful,pro_misinformation,Fallacy of Credibility,Positive Effects of a Different Perspective from y 1,0
34569,helpful,pro_misinformation,Fallacy of Credibility,Positive Effects of a Different Perspective from y 2,2
34570,somewhat helpful,pro_misinformation,Fallacy of Extension,Mitigation,1
34571,somewhat helpful,pro_misinformation,Fallacy of Extension,Alternative,1
34572,somewhat helpful,pro_misinformation,Fallacy of Extension,No Evidence,1
34573,somewhat helpful,pro_misinformation,Fallacy of Extension,Another True Cause,1
34574,not helpful,pro_misinformation,Fallacy of Extension,Missing Mechanism 1,0
34575,somewhat helpful,pro_misinformation,Fallacy of Extension,Missing Mechanism 2,1
34576,not helpful,pro_misinformation,Fallacy of Extension,No Need to Address,0
34577,somewhat helpful,pro_misinformation,Fallacy of Extension,Negative Effect due to y,1
34578,somewhat helpful,pro_misinformation,Fallacy of Extension,Positive Effects of a Different Perspective from y 1,1
34579,somewhat helpful,pro_misinformation,Fallacy of Extension,Positive Effects of a Different Perspective from y 2,1
34580,somewhat helpful,pro_misinformation,Intentional Fallacy,Mitigation,1
34581,somewhat helpful,pro_misinformation,Intentional Fallacy,Alternative,1
34582,not helpful,pro_misinformation,Intentional Fallacy,No Evidence,0
34583,somewhat helpful,pro_misinformation,Intentional Fallacy,Another True Cause,1
34584,not helpful,pro_misinformation,Intentional Fallacy,Missing Mechanism 1,0
34585,somewhat helpful,pro_misinformation,Intentional Fallacy,Missing Mechanism 2,1
34586,somewhat helpful,pro_misinformation,Intentional Fallacy,No Need to Address,1
34587,somewhat helpful,pro_misinformation,Intentional Fallacy,Negative Effect due to y,1
34588,somewhat helpful,pro_misinformation,Intentional Fallacy,Positive Effects of a Different Perspective from y 1,1
34589,somewhat helpful,pro_misinformation,Intentional Fallacy,Positive Effects of a Different Perspective from y 2,1
34590,somewhat helpful,pro_misinformation,Deductive Fallacy,Mitigation,1
34591,somewhat helpful,pro_misinformation,Deductive Fallacy,Alternative,1
34592,somewhat helpful,pro_misinformation,Deductive Fallacy,No Evidence,1
34593,somewhat helpful,pro_misinformation,Deductive Fallacy,Another True Cause,1
34594,somewhat helpful,pro_misinformation,Deductive Fallacy,Missing Mechanism 1,1
34595,somewhat helpful,pro_misinformation,Deductive Fallacy,Missing Mechanism 2,1
34596,somewhat helpful,pro_misinformation,Deductive Fallacy,No Need to Address,1
34597,somewhat helpful,pro_misinformation,Deductive Fallacy,Negative Effect due to y,1
34598,somewhat helpful,pro_misinformation,Deductive Fallacy,Positive Effects of a Different Perspective from y 1,1
34599,helpful,pro_misinformation,Deductive Fallacy,Positive Effects of a Different Perspective from y 2,2
34600,somewhat helpful,pro_misinformation,False Dilemma,Mitigation,1
34601,somewhat helpful,pro_misinformation,False Dilemma,Alternative,1
34602,somewhat helpful,pro_misinformation,False Dilemma,No Evidence,1
34603,somewhat helpful,pro_misinformation,False Dilemma,Another True Cause,1
34604,somewhat helpful,pro_misinformation,False Dilemma,Missing Mechanism 1,1
34605,somewhat helpful,pro_misinformation,False Dilemma,Missing Mechanism 2,1
34606,somewhat helpful,pro_misinformation,False Dilemma,No Need to Address,1
34607,somewhat helpful,pro_misinformation,False Dilemma,Negative Effect due to y,1
34608,somewhat helpful,pro_misinformation,False Dilemma,Positive Effects of a Different Perspective from y 1,1
34609,somewhat helpful,pro_misinformation,False Dilemma,Positive Effects of a Different Perspective from y 2,1
34610,somewhat helpful,pro_misinformation,Fallacy of Extension,Mitigation,1
34611,somewhat helpful,pro_misinformation,Fallacy of Extension,Alternative,1
34612,somewhat helpful,pro_misinformation,Fallacy of Extension,No Evidence,1
34613,not helpful,pro_misinformation,Fallacy of Extension,Another True Cause,0
34614,somewhat helpful,pro_misinformation,Fallacy of Extension,Missing Mechanism 1,1
34615,not helpful,pro_misinformation,Fallacy of Extension,Missing Mechanism 2,0
34616,not helpful,pro_misinformation,Fallacy of Extension,No Need to Address,0
34617,somewhat helpful,pro_misinformation,Fallacy of Extension,Negative Effect due to y,1
34618,somewhat helpful,pro_misinformation,Fallacy of Extension,Positive Effects of a Different Perspective from y 1,1
34619,not helpful,pro_misinformation,Fallacy of Extension,Positive Effects of a Different Perspective from y 2,0
34620,somewhat helpful,pro_misinformation,False Dilemma,Mitigation,1
34621,somewhat helpful,pro_misinformation,False Dilemma,Alternative,1
34622,helpful,pro_misinformation,False Dilemma,No Evidence,2
34623,helpful,pro_misinformation,False Dilemma,Another True Cause,2
34624,helpful,pro_misinformation,False Dilemma,Missing Mechanism 1,2
34625,somewhat helpful,pro_misinformation,False Dilemma,Missing Mechanism 2,1
34626,somewhat helpful,pro_misinformation,False Dilemma,No Need to Address,1
34627,somewhat helpful,pro_misinformation,False Dilemma,Negative Effect due to y,1
34628,somewhat helpful,pro_misinformation,False Dilemma,Positive Effects of a Different Perspective from y 1,1
34629,somewhat helpful,pro_misinformation,False Dilemma,Positive Effects of a Different Perspective from y 2,1
34630,somewhat helpful,pro_misinformation,False Causality,Mitigation,1
34631,somewhat helpful,pro_misinformation,False Causality,Alternative,1
34632,helpful,pro_misinformation,False Causality,No Evidence,2
34633,somewhat helpful,pro_misinformation,False Causality,Another True Cause,1
34634,somewhat helpful,pro_misinformation,False Causality,Missing Mechanism 1,1
34635,somewhat helpful,pro_misinformation,False Causality,Missing Mechanism 2,1
34636,not helpful,pro_misinformation,False Causality,No Need to Address,0
34637,somewhat helpful,pro_misinformation,False Causality,Negative Effect due to y,1
34638,not helpful,pro_misinformation,False Causality,Positive Effects of a Different Perspective from y 1,0
34639,somewhat helpful,pro_misinformation,False Causality,Positive Effects of a Different Perspective from y 2,1
34640,somewhat helpful,pro_misinformation,Equivocation,Mitigation,1
34641,somewhat helpful,pro_misinformation,Equivocation,Alternative,1
34642,somewhat helpful,pro_misinformation,Equivocation,No Evidence,1
34643,somewhat helpful,pro_misinformation,Equivocation,Another True Cause,1
34644,helpful,pro_misinformation,Equivocation,Missing Mechanism 1,2
34645,somewhat helpful,pro_misinformation,Equivocation,Missing Mechanism 2,1
34646,somewhat helpful,pro_misinformation,Equivocation,No Need to Address,1
34647,helpful,pro_misinformation,Equivocation,Negative Effect due to y,2
34648,helpful,pro_misinformation,Equivocation,Positive Effects of a Different Perspective from y 1,2
34649,somewhat helpful,pro_misinformation,Equivocation,Positive Effects of a Different Perspective from y 2,1
34650,somewhat helpful,pro_misinformation,Ad Populum,Mitigation,1
34651,somewhat helpful,pro_misinformation,Ad Populum,Alternative,1
34652,helpful,pro_misinformation,Ad Populum,No Evidence,2
34653,not helpful,pro_misinformation,Ad Populum,Another True Cause,0
34654,helpful,pro_misinformation,Ad Populum,Missing Mechanism 1,2
34655,helpful,pro_misinformation,Ad Populum,Missing Mechanism 2,2
34656,somewhat helpful,pro_misinformation,Ad Populum,No Need to Address,1
34657,somewhat helpful,pro_misinformation,Ad Populum,Negative Effect due to y,1
34658,somewhat helpful,pro_misinformation,Ad Populum,Positive Effects of a Different Perspective from y 1,1
34659,somewhat helpful,pro_misinformation,Ad Populum,Positive Effects of a Different Perspective from y 2,1
34660,helpful,pro_misinformation,Circular Claim,Mitigation,2
34661,somewhat helpful,pro_misinformation,Circular Claim,Alternative,1
34662,helpful,pro_misinformation,Circular Claim,No Evidence,2
34663,helpful,pro_misinformation,Circular Claim,Another True Cause,2
34664,helpful,pro_misinformation,Circular Claim,Missing Mechanism 1,2
34665,helpful,pro_misinformation,Circular Claim,Missing Mechanism 2,2
34666,helpful,pro_misinformation,Circular Claim,No Need to Address,2
34667,helpful,pro_misinformation,Circular Claim,Negative Effect due to y,2
34668,helpful,pro_misinformation,Circular Claim,Positive Effects of a Different Perspective from y 1,2
34669,helpful,pro_misinformation,Circular Claim,Positive Effects of a Different Perspective from y 2,2
34670,somewhat helpful,pro_misinformation,False Causality,Mitigation,1
34671,somewhat helpful,pro_misinformation,False Causality,Alternative,1
34672,somewhat helpful,pro_misinformation,False Causality,No Evidence,1
34673,somewhat helpful,pro_misinformation,False Causality,Another True Cause,1
34674,helpful,pro_misinformation,False Causality,Missing Mechanism 1,2
34675,somewhat helpful,pro_misinformation,False Causality,Missing Mechanism 2,1
34676,somewhat helpful,pro_misinformation,False Causality,No Need to Address,1
34677,somewhat helpful,pro_misinformation,False Causality,Negative Effect due to y,1
34678,somewhat helpful,pro_misinformation,False Causality,Positive Effects of a Different Perspective from y 1,1
34679,somewhat helpful,pro_misinformation,False Causality,Positive Effects of a Different Perspective from y 2,1
34680,somewhat helpful,pro_misinformation,Fallacy of Credibility,Mitigation,1
34681,somewhat helpful,pro_misinformation,Fallacy of Credibility,Alternative,1
34682,somewhat helpful,pro_misinformation,Fallacy of Credibility,No Evidence,1
34683,somewhat helpful,pro_misinformation,Fallacy of Credibility,Another True Cause,1
34684,somewhat helpful,pro_misinformation,Fallacy of Credibility,Missing Mechanism 1,1
34685,somewhat helpful,pro_misinformation,Fallacy of Credibility,Missing Mechanism 2,1
34686,somewhat helpful,pro_misinformation,Fallacy of Credibility,No Need to Address,1
34687,somewhat helpful,pro_misinformation,Fallacy of Credibility,Negative Effect due to y,1
34688,somewhat helpful,pro_misinformation,Fallacy of Credibility,Positive Effects of a Different Perspective from y 1,1
34689,somewhat helpful,pro_misinformation,Fallacy of Credibility,Positive Effects of a Different Perspective from y 2,1
34690,somewhat helpful,pro_misinformation,Deductive Fallacy,Mitigation,1
34691,somewhat helpful,pro_misinformation,Deductive Fallacy,Alternative,1
34692,somewhat helpful,pro_misinformation,Deductive Fallacy,No Evidence,1
34693,somewhat helpful,pro_misinformation,Deductive Fallacy,Another True Cause,1
34694,not helpful,pro_misinformation,Deductive Fallacy,Missing Mechanism 1,0
34695,somewhat helpful,pro_misinformation,Deductive Fallacy,Missing Mechanism 2,1
34696,somewhat helpful,pro_misinformation,Deductive Fallacy,No Need to Address,1
34697,somewhat helpful,pro_misinformation,Deductive Fallacy,Negative Effect due to y,1
34698,not helpful,pro_misinformation,Deductive Fallacy,Positive Effects of a Different Perspective from y 1,0
34699,not helpful,pro_misinformation,Deductive Fallacy,Positive Effects of a Different Perspective from y 2,0
34700,somewhat helpful,pro_misinformation,Fallacy of Relevance,Mitigation,1
34701,not helpful,pro_misinformation,Fallacy of Relevance,Alternative,0
34702,somewhat helpful,pro_misinformation,Fallacy of Relevance,No Evidence,1
34703,somewhat helpful,pro_misinformation,Fallacy of Relevance,Another True Cause,1
34704,not helpful,pro_misinformation,Fallacy of Relevance,Missing Mechanism 1,0
34705,somewhat helpful,pro_misinformation,Fallacy of Relevance,Missing Mechanism 2,1
34706,somewhat helpful,pro_misinformation,Fallacy of Relevance,No Need to Address,1
34707,somewhat helpful,pro_misinformation,Fallacy of Relevance,Negative Effect due to y,1
34708,somewhat helpful,pro_misinformation,Fallacy of Relevance,Positive Effects of a Different Perspective from y 1,1
34709,not helpful,pro_misinformation,Fallacy of Relevance,Positive Effects of a Different Perspective from y 2,0
34710,somewhat helpful,pro_misinformation,Circular Claim,Mitigation,1
34711,somewhat helpful,pro_misinformation,Circular Claim,Alternative,1
34712,helpful,pro_misinformation,Circular Claim,No Evidence,2
34713,helpful,pro_misinformation,Circular Claim,Another True Cause,2
34714,somewhat helpful,pro_misinformation,Circular Claim,Missing Mechanism 1,1
